Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2023-06-14,"Everything Hertz",5.10b/c,,https://www.mountainproject.com/route/119296557/everything-hertz,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",2.8,-1,Lead,Onsight,Trad,,140,3100
2023-06-14,"Aries (aka The Lizard)",5.8+,,https://www.mountainproject.com/route/105793821/aries-aka-the-lizard,5,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (A) Great Northern Slab",3.1,-1,Follow,,Trad,,250,2200
2023-06-14,"Libra Crack",5.10a/b,,https://www.mountainproject.com/route/105795777/libra-crack,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (A) Great Northern Slab",3.0,-1,Follow,,Trad,,40,2800
2023-06-14,"Sandy Corner",5.10d,,https://www.mountainproject.com/route/116361231/sandy-corner,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (A) Great Northern Slab",2.2,-1,Lead,Fell/Hung,Trad,,15,3500
2023-06-14,Pisces,5.6,,https://www.mountainproject.com/route/106620653/pisces,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (A) Great Northern Slab",3.4,-1,Follow,,Trad,,65,1600
2023-06-14,"Flying Salamanders (Full)",5.10a,,https://www.mountainproject.com/route/119257785/flying-salamanders-full,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",3.1,-1,Lead,Onsight,Sport,,100,2600
2023-06-14,"Behind the Tombstone",5.9+,Hahaha,https://www.mountainproject.com/route/117064979/behind-the-tombstone,1,"Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Lump Area > (b) Beetle Bailey Slab",2.6,-1,Lead,,Sport,,50,2500
2023-06-08,"Barbecue The Pope",5.10b/c,,https://www.mountainproject.com/route/105818791/barbecue-the-pope,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.0,3,Lead,Onsight,Sport,,80,3100
2023-05-23,"Bad Moon Rising",5.11a,"Rooooooof ran out of draws",https://www.mountainproject.com/route/105803451/bad-moon-rising,1,"Oregon > Central Oregon > Smith Rock > (q) Mesa Verde Wall",3.5,4,Lead,Fell/Hung,Sport,,90,4600
2023-05-23,"Moons of Pluto",5.10d,,https://www.mountainproject.com/route/105803003/moons-of-pluto,1,"Oregon > Central Oregon > Smith Rock > (q) Mesa Verde Wall",3.8,4,Lead,Onsight,Sport,,95,3500
2023-05-23,Cosmos,5.10a,,https://www.mountainproject.com/route/105803446/cosmos,1,"Oregon > Central Oregon > Smith Rock > (q) Mesa Verde Wall",2.7,-1,Lead,Onsight,Sport,,70,2600
2023-05-23,Trezlar,5.10a,,https://www.mountainproject.com/route/105801753/trezlar,1,"Oregon > Central Oregon > Smith Rock > (q) Mesa Verde Wall",3.5,-1,Follow,,Trad,,200,2600
2023-05-20,"Five Easy Pieces (start)",5.12a,"need to rest better at the jug, clean up jug-Crystal, Crystal to lieback rail",https://www.mountainproject.com/route/106674820/five-easy-pieces-start,2,"Oregon > Central Oregon > Smith Rock > (a) Picnic Lunch Wall",3.6,-1,Lead,Fell/Hung,Sport,,65,6600
2023-05-20,"Panic Attack",5.12a,"Hahaha felt so bad on it ",https://www.mountainproject.com/route/105814539/panic-attack,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.0,-1,TR,,Sport,,60,6600
2023-05-20,"Vomit Launch",5.11b,"Fell before last bolt on attempt #2 :( PUMPED",https://www.mountainproject.com/route/105789348/vomit-launch,2,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",3.8,4,Lead,Fell/Hung,Sport,,,4900
2023-05-19,"Teddy Bear's Picnic",5.10b,,https://www.mountainproject.com/route/105806895/teddy-bears-picnic,1,"Oregon > Central Oregon > Smith Rock > (a) Picnic Lunch Wall",2.9,-1,Lead,,Sport,,270,2900
2023-05-19,"Five Easy Pieces (start)",5.12a,:(,https://www.mountainproject.com/route/106674820/five-easy-pieces-start,2,"Oregon > Central Oregon > Smith Rock > (a) Picnic Lunch Wall",3.6,-1,Lead,Fell/Hung,Sport,,65,6600
2023-05-17,"Five Easy Pieces (start)",5.12a,"Took at jug and fell on rail 2nd to last bolt after initial tr attempt ",https://www.mountainproject.com/route/106674820/five-easy-pieces-start,2,"Oregon > Central Oregon > Smith Rock > (a) Picnic Lunch Wall",3.6,-1,Lead,Fell/Hung,Sport,,65,6600
2023-05-17,"Honey Pot",5.9+,,https://www.mountainproject.com/route/105814633/honey-pot,1,"Oregon > Central Oregon > Smith Rock > (a) Picnic Lunch Wall",2.8,-1,Lead,Flash,Sport,,80,2500
2023-05-16,Gumby,5.10c,,https://www.mountainproject.com/route/105790017/gumby,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",2.5,-1,Lead,Fell/Hung,Sport,,75,3200
2023-05-16,Moondance,5.11c,"Heartbreak at the dihedral I think im falling ",https://www.mountainproject.com/route/106143405/moondance,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.7,4,Lead,Fell/Hung,Sport,,,5200
2023-05-16,Zion,5.10a/b,"Led Gumby, traverse pitch w Alex ",https://www.mountainproject.com/route/105790290/zion,4,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.7,4,Lead,Onsight,Trad,,350,2800
2023-05-16,"The Flat Earth",5.12a,"1st go explore take at each bolt
2nd go clean on TR",https://www.mountainproject.com/route/105796562/the-flat-earth,2,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",2.6,-1,TR,,Sport,,70,6600
2023-05-13,"Kitzen Coyote",5.8-,,https://www.mountainproject.com/route/111654322/kitzen-coyote,1,"Oregon > Central Oregon > Meadow Camp",1.6,-1,TR,,"Trad, TR",,,2000
2023-05-13,"Short but Steep Hands",5.9,,https://www.mountainproject.com/route/111649958/short-but-steep-hands,1,"Oregon > Central Oregon > Meadow Camp",2.4,-1,TR,,"Trad, TR",,15,2400
2023-05-13,"Straight Split",5.9,,https://www.mountainproject.com/route/111649964/straight-split,1,"Oregon > Central Oregon > Meadow Camp",2.6,-1,Lead,Onsight,"Trad, TR",,,2400
2023-05-12,"Panic Attack",5.12a,"1st TR attempt checked out holds. Second TR attempt fell at the crux at the top. Need to rest 2x before and rest a little longer. 3rd go on lead fall in the same spot in crux ",https://www.mountainproject.com/route/105814539/panic-attack,2,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.0,-1,Lead,Fell/Hung,Sport,,60,6600
2023-05-12,"Hawks Nest",5.9,,https://www.mountainproject.com/route/108823278/hawks-nest,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (1) Northeast Face",2.8,-1,Lead,,Sport,,60,2400
2023-05-12,Orion,5.10a,,https://www.mountainproject.com/route/110643424/orion,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (1) Northeast Face",2.8,-1,Lead,Onsight,Sport,,85,2600
2023-05-10,"Monkey Space",5.11b,"Led last pitch!!! Sick boulder proud happy ",https://www.mountainproject.com/route/105791523/monkey-space,2,"Oregon > Central Oregon > Smith Rock > (s) Monkey Face",3.6,-1,Lead,Fell/Hung,Sport,,100,4900
2023-05-10,"West Face Variation","5.8 C0","Led p1 and p3 w alex",https://www.mountainproject.com/route/105792553/west-face-variation,3,"Oregon > Central Oregon > Smith Rock > (s) Monkey Face",3.6,-1,Lead,Onsight,"Trad, Aid",,300,2100
2023-05-10,"Heinous Cling Start",5.12a,"Tried to retrieve qds hehe",https://www.mountainproject.com/route/109930142/heinous-cling-start,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.8,-1,Follow,,Sport,,65,6600
2023-05-09,Orgasmophoria,5.10b,,https://www.mountainproject.com/route/105812149/orgasmophoria,1,"Oregon > Central Oregon > Smith Rock > (u) Red Wall",3.4,-1,Follow,,Sport,,120,2900
2023-05-09,"Moonshine Dihedral",5.9,,https://www.mountainproject.com/route/105790283/moonshine-dihedral,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.6,4,Lead,Onsight,Trad,,90,2400
2023-05-09,Revelations,5.9,,https://www.mountainproject.com/route/105804040/revelations,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.5,-1,Lead,Onsight,Sport,,80,2400
2023-05-09,Blasphemy,5.11a,,https://www.mountainproject.com/route/105814533/blasphemy,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.0,-1,Lead,Redpoint,Sport,,70,4600
2023-05-09,"The Outsiders",5.9,,https://www.mountainproject.com/route/105820726/the-outsiders,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.0,-1,Lead,,Sport,,80,2400
2023-05-09,"Dirty Pinkos",5.9+,"Led p2 and p4 with alex ",https://www.mountainproject.com/route/108347741/dirty-pinkos,4,"Oregon > Central Oregon > Smith Rock > (u) Red Wall",3.5,-1,Lead,,Sport,,,2500
2023-05-09,Phantasmagoria,5.10c,,https://www.mountainproject.com/route/106807953/phantasmagoria,1,"Oregon > Central Oregon > Smith Rock > (u) Red Wall",3.4,-1,Follow,,Sport,,100,3200
2023-05-03,"Lion's Jaw",5.8,,https://www.mountainproject.com/route/105820721/lions-jaw,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.1,-1,Lead,,Trad,,80,2100
2023-05-03,Morgantown,5.10b,,https://www.mountainproject.com/route/105793686/morgantown,1,"Oregon > Central Oregon > Smith Rock > (j) Rope de Dope Block",2.7,-1,Lead,Onsight,Sport,,40,2900
2023-05-03,"Sleepy Town",5.10a,,https://www.mountainproject.com/route/105818783/sleepy-town,1,"Oregon > Central Oregon > Smith Rock > (j) Rope de Dope Block",2.1,-1,Lead,Onsight,Sport,,,2600
2023-05-03,Unknown,5.10a,,https://www.mountainproject.com/route/117005687/unknown,1,"Oregon > Central Oregon > Smith Rock > (j) Rope de Dope Block",2.4,-1,Lead,Onsight,"Sport, TR",,,2600
2023-05-03,"Float Like a Butterfly",5.10b,,https://www.mountainproject.com/route/105789043/float-like-a-butterfly,1,"Oregon > Central Oregon > Smith Rock > (j) Rope de Dope Block",2.6,-1,Lead,Onsight,"Sport, TR",,40,2900
2023-05-03,"Sting Like a Bee",5.10b,"Alan watts let me borrow his qds :)",https://www.mountainproject.com/route/106157130/sting-like-a-bee,1,"Oregon > Central Oregon > Smith Rock > (j) Rope de Dope Block",2.3,-1,Lead,Onsight,Sport,,60,2900
2023-05-03,"Rope de Dope Crack",5.8,"I liked it!",https://www.mountainproject.com/route/106157138/rope-de-dope-crack,1,"Oregon > Central Oregon > Smith Rock > (j) Rope de Dope Block",2.2,-1,Lead,Onsight,Trad,,50,2100
2023-05-02,"Lion's Jaw",5.8,,https://www.mountainproject.com/route/105820721/lions-jaw,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.1,-1,Lead,Onsight,Trad,,80,2100
2023-05-02,Blasphemy,5.11a,"When in doubt, stem out!",https://www.mountainproject.com/route/105814533/blasphemy,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.0,-1,Lead,Fell/Hung,Sport,,70,4600
2023-05-02,"Llama Enlightenment",5.10c,"Went too high left ",https://www.mountainproject.com/route/105820873/llama-enlightenment,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (2) Llama Wall",2.9,2,Lead,Onsight,Sport,,85,3200
2023-05-02,"The Struggle Within (Start)",5.11a,"J do the splits ",https://www.mountainproject.com/route/111761521/the-struggle-within-start,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (2) Llama Wall",3.0,3,Lead,Flash,Sport,,90,4600
2023-05-02,"Lightly Toasted",5.11b," Hard finish!! Will get rp tho ",https://www.mountainproject.com/route/112040975/lightly-toasted,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (2) Llama Wall",3.2,-1,Lead,Fell/Hung,Sport,,,4900
2023-05-02,"Entering Relativity",5.10d,,https://www.mountainproject.com/route/107283574/entering-relativity,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (2) Llama Wall",3.2,3,Lead,Onsight,Sport,5.10b/c,100,3500
2023-05-02,"5 Gallon Buckets",5.8,,https://www.mountainproject.com/route/105789060/5-gallon-buckets,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.2,-1,Lead,,Sport,,60,2100
2023-05-02,"Nine Gallon Buckets",5.10c,"First time doing second pitch p sure I messed up the crux beta? ",https://www.mountainproject.com/route/105800412/nine-gallon-buckets,2,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.5,4,Lead,Onsight,Sport,,90,3200
2023-04-28,Anastasia,5.9,,https://www.mountainproject.com/route/106477865/anastasia,1,"Oregon > Portland & The Gorge > Broughton Bluff > (3) Red Wall",2.1,2,TR,,TR,5.9,30,2400
2023-04-28,"Classic Crack",5.9+,,https://www.mountainproject.com/route/105789513/classic-crack,1,"Oregon > Portland & The Gorge > Broughton Bluff > (3) Red Wall",2.7,-1,TR,,Trad,,35,2500
2023-04-17,"Long Walk Off Of a Short Pier",5.9-,,https://www.mountainproject.com/route/105811893/long-walk-off-of-a-short-pier,1,"Nevada > Southern Nevada > Red Rocks > (05) Sandstone Quarry > Calico Hills Trail > The Pier",2.5,-1,Lead,Flash,Sport,,70,2300
2023-04-17,Basement,5.11c,"Fell at bottom crux. Use right hand on the left hand under the bolt and go straight up to right side of crimp. Or use beta, right to intermediate, left to hold out left, right Gaston, bump right to crimp. Rest fully before and after. Then go up and left, clip off jug near bolt",https://www.mountainproject.com/route/105879899/basement,1,"Nevada > Southern Nevada > Red Rocks > (05) Sandstone Quarry > Calico Hills Trail > The Pier",3.1,-1,Lead,Fell/Hung,Sport,,50,5200
2023-04-17,"Under the Boardwalk",5.11a,"Last bolt omgggg",https://www.mountainproject.com/route/105813238/under-the-boardwalk,1,"Nevada > Southern Nevada > Red Rocks > (05) Sandstone Quarry > Calico Hills Trail > The Pier",3.4,-1,Lead,Fell/Hung,Sport,,50,4600
2023-04-16,"Earth Angel",V2,"How to top",https://www.mountainproject.com/route/106705820/earth-angel,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (03) Main Area > Angel Dyno",2.5,-1,Attempt,,Boulder,,8,20200
2023-04-16,"The Bathtub",V5+,"thanks for nothing Lynn Hill. Left ",https://www.mountainproject.com/route/107429316/the-bathtub,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (05) East Cluster > Hot Tub Club",3.4,-1,Attempt,,Boulder,,12,20510
2023-04-16,"Dog Leash Boy",V2,"Messed up flash foot beta but then got it :)",https://www.mountainproject.com/route/108021688/dog-leash-boy,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (05) East Cluster > Hot Tub Club",2.9,-1,Send,,Boulder,,20,20200
2023-04-16,"The Pork Chop",V3,"2nd attempt :o",https://www.mountainproject.com/route/107385804/the-pork-chop,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Gateway Canyon > The Pork Chop Boulder",3.7,4,Send,,Boulder,,16,20300
2023-04-16,"Monkey Bars",V2,"Day flash :)",https://www.mountainproject.com/route/106657521/monkey-bars,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (05) East Cluster > Monkey Bar Boulder",3.6,4,Send,,Boulder,,,20200
2023-04-15,"Dark Shadows",5.8,,https://www.mountainproject.com/route/105732380/dark-shadows,4,"Nevada > Southern Nevada > Red Rocks > (10) Pine Creek Canyon > Mescalito > Dark Shadows Wall",3.6,4,Lead,Onsight,Trad,,350,2100
2023-04-14,"Manifest Destiny",5.9+,,https://www.mountainproject.com/route/106718688/manifest-destiny,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Civilization Crag",3.0,-1,Lead,,Sport,,70,2500
2023-04-14,"This is Sparta",5.9,,https://www.mountainproject.com/route/106757203/this-is-sparta,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Civilization Crag",2.0,-1,Lead,,Sport,,60,2400
2023-04-14,"Cactus Massacre",5.11c,"Can go!! Rockfall",https://www.mountainproject.com/route/114115286/cactus-massacre,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Cactus Massacre",3.3,-1,Lead,Fell/Hung,Sport,,60,5200
2023-04-14,"Solar Slab",5.6,,https://www.mountainproject.com/route/105732257/solar-slab,4,"Nevada > Southern Nevada > Red Rocks > (12) Oak Creek Canyon > Solar Slab - Upper Tier",3.5,-1,Lead,Onsight,Trad,,1220,1600
2023-04-13,"Solar Slab Gully",5.4,,https://www.mountainproject.com/route/105732227/solar-slab-gully,5,"Nevada > Southern Nevada > Red Rocks > (12) Oak Creek Canyon > Solar Slab - Lower Tier",2.1,-1,Lead,Flash,Trad,,540,1400
2023-02-28,"Head to Toe",5.12a,"B2b HARD not rly close to rp would be like 10 attempt ",https://www.mountainproject.com/route/108667879/head-to-toe,1,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Right Teta",3.8,4,Lead,Fell/Hung,Sport,,65,6600
2023-02-28,Vértigo,5.10a,,https://www.mountainproject.com/route/112847787/vertigo,1,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Right Teta",3.3,-1,Lead,Onsight,Sport,,35,2600
2023-02-28,"Ledge Approach Route",5.9,,https://www.mountainproject.com/route/122148794/ledge-approach-route,1,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Right Teta",2.9,-1,Follow,,Sport,,50,2400
2023-02-28,"Titanium Fetish",5.10c,,https://www.mountainproject.com/route/117310536/titanium-fetish,4,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Right Teta",3.5,3,Lead,,Sport,,250,3200
2023-02-27,"Adicto a la Escalada",5.10b,,https://www.mountainproject.com/route/116555511/adicto-a-la-escalada,1,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Left Teta > Lower Sector",3.1,-1,Lead,Onsight,Sport,,120,2900
2023-02-27,"Hello Again",5.11a,"So many wasps and lichen jfc almost died ",https://www.mountainproject.com/route/116555601/hello-again,1,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Left Teta > Lower Sector",3.1,-1,Lead,Onsight,Sport,,60,4600
2023-02-27,Travesía,5.11c,"Grabbed draw bc I am baby but other than that basically onsight",https://www.mountainproject.com/route/117319749/travesia,1,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Left Teta > Upper Sector",3.9,-1,Lead,,Sport,,70,5200
2023-02-27,Jaqueca,5.10b,,https://www.mountainproject.com/route/116699001/jaqueca,1,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Left Teta > Upper Sector",3.8,-1,Lead,Onsight,Sport,,70,2900
2023-02-27,"Piel de Elefante",5.10a,,https://www.mountainproject.com/route/116698830/piel-de-elefante,1,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Left Teta > Upper Sector",3.1,-1,Lead,,Sport,,150,2600
2023-02-27,Nellie,5.9,"Lead p1 misty lead p2",https://www.mountainproject.com/route/116698719/nellie,2,"International > North America > Puerto Rico > Cerro Las Tetas (Cayey) > Left Teta > Upper Sector",3.4,-1,Lead,,Sport,,150,2400
2023-02-11,Baby-Point-Five,"5.8 R",,https://www.mountainproject.com/route/105807138/baby-point-five,1,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - West Face",1.7,-1,TR,,Trad,,40,2100
2023-02-11,Bimbo,"5.10a X",,https://www.mountainproject.com/route/105722509/bimbo,1,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - West Face",1.7,-1,TR,,Trad,,40,2600
2023-02-11,Karpkwitz,5.6,,https://www.mountainproject.com/route/105723796/karpkwitz,1,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - West Face",1.9,-1,Lead,Onsight,Trad,,30,1600
2023-02-11,Tiptoe,5.7+,,https://www.mountainproject.com/route/105722506/tiptoe,1,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - West Face",2.3,-1,Lead,Onsight,Trad,,40,1900
2023-02-11,Profundity,"5.10c PG13",,https://www.mountainproject.com/route/105724249/profundity,1,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - West Face",2.2,-1,Lead,Redpoint,Trad,,40,3200
2023-02-11,"Right Sawdust Crack",5.8,:o,https://www.mountainproject.com/route/105722629/right-sawdust-crack,1,"California > Joshua Tree National Park > Quail Springs Area > Trashcan Rock > Trashcan Rock - East Face",1.9,-1,Lead,,Trad,,40,2100
2023-01-30,"Cheeky Fucker",5.11d,:o,https://www.mountainproject.com/route/107457756/cheeky-fucker,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Roof Right Side",3.4,-1,Lead,Fell/Hung,Sport,,221,5500
2023-01-30,"Chinese New Year",5.10c,,https://www.mountainproject.com/route/112459995/chinese-new-year,4,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Flying Circus",3.1,-1,Lead,,Sport,,400,3200
2023-01-29,"Sound of Music",5.11d,,https://www.mountainproject.com/route/112459870/sound-of-music,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Schöffl Block",3.5,-1,Lead,Fell/Hung,Sport,,60,5500
2023-01-29,Saugeburt,5.10d,,https://www.mountainproject.com/route/107457769/saugeburt,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Roof Right Side",3.1,-1,Lead,Onsight,Sport,,22,3500
2023-01-29,Fischkopflassi,5.11a,,https://www.mountainproject.com/route/112459057/fischkopflassi,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Weiße Wand",3.7,-1,Lead,Onsight,Sport,,130,4600
2023-01-29,Nubbel,5.11a,,https://www.mountainproject.com/route/112459077/nubbel,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Weiße Wand",3.1,-1,Lead,,Sport,,110,4600
2023-01-28,"Mrs. Pok",5.10a,,https://www.mountainproject.com/route/110114687/mrs-pok,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Worldtrip",2.1,-1,Lead,Onsight,Sport,,50,2600
2023-01-28,"Mr. Ku",5.11b,":( confused",https://www.mountainproject.com/route/112459475/mr-ku,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Worldtrip",3.3,-1,Lead,Fell/Hung,Sport,,90,4900
2023-01-28,"Russell's Angelheart",5.10b/c,,https://www.mountainproject.com/route/111901707/russells-angelheart,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > The Hangover",2.4,-1,Lead,Onsight,Sport,,21,3100
2023-01-28,Stalker,5.11d,"fell before hole and took after",https://www.mountainproject.com/route/112455395/stalker,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > The Hangover",3.7,-1,Lead,Fell/Hung,Sport,,90,5500
2023-01-26,"From Dusk til Dawn",5.10d,,https://www.mountainproject.com/route/112455306/from-dusk-til-dawn,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Open All Hours",3.3,-1,Lead,Onsight,Sport,,78,3500
2023-01-26,"Fur Kurt",5.9+,,https://www.mountainproject.com/route/112459975/fur-kurt,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Good Memories",3.1,2,Lead,,Sport,,70,2500
2023-01-26,"L-4 One of the Best",5.12a,"3 Attempts! First 7a in Asia ",https://www.mountainproject.com/route/112455321/l-4-one-of-the-best,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Open All Hours",3.7,-1,Lead,Redpoint,Sport,,60,6600
2023-01-26,"100% Special",5.10b,,https://www.mountainproject.com/route/112455341/100-special,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Open All Hours",2.7,-1,Lead,Onsight,Sport,,50,2900
2023-01-26,Frogger,5.9,,https://www.mountainproject.com/route/112455583/frogger,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Canyon > Canyon Left",3.0,-1,,,Sport,,80,2400
2023-01-25,"Super Meat Boy",5.10b,,https://www.mountainproject.com/route/112365424/super-meat-boy,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Canyon > Canyon Right",3.0,-1,Lead,Onsight,Sport,,80,2900
2023-01-25,"Donkey Kong",5.11-,,https://www.mountainproject.com/route/112455589/donkey-kong,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Canyon > Canyon Left",3.9,-1,Lead,Onsight,Sport,,110,4700
2023-01-25,Arkanoid,5.10c,"in the dark",https://www.mountainproject.com/route/112365382/arkanoid,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Canyon > Canyon Left",3.1,-1,Lead,,Sport,,,3200
2023-01-25,"Kim und Struppi",5.10a,,https://www.mountainproject.com/route/112365357/kim-und-struppi,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Canyon > Canyon Left",3.5,-1,Lead,Onsight,Sport,,,2600
2023-01-24,"Waiting for Bolts",5.10a,,https://www.mountainproject.com/route/112459395/waiting-for-bolts,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Climbers Home",2.9,2,Lead,Onsight,Sport,,90,2600
2023-01-24,"Du Lutscher",5.11b/c,,https://www.mountainproject.com/route/112459403/du-lutscher,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Climbers Home",3.7,4,Lead,Onsight,Sport,,90,5100
2023-01-24,"The Nest",5.10d,,https://www.mountainproject.com/route/112459399/the-nest,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Climbers Home",3.3,4,Lead,Onsight,Sport,,90,3500
2023-01-24,Sockenpuppe,5.10b,,https://www.mountainproject.com/route/112459386/sockenpuppe,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Climbers Home",2.8,-1,Lead,Onsight,Sport,,90,2900
2023-01-24,Daydream,5.9,,https://www.mountainproject.com/route/112459036/daydream,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Tree Lounge",2.6,-1,Lead,,Sport,,60,2400
2023-01-24,Illusion,5.10b,,https://www.mountainproject.com/route/112459043/illusion,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Tree Lounge",2.8,-1,Lead,,Sport,,60,2900
2023-01-24,Pienzbohne,5.9,,https://www.mountainproject.com/route/112365275/pienzbohne,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Tree Lounge",2.9,-1,Lead,,Sport,,,2400
2023-01-24,"Laos - Simply Beautiful",5.9+,,https://www.mountainproject.com/route/112365302/laos-simply-beautiful,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Tree Lounge",3.1,-1,Lead,,Sport,,,2500
2023-01-24,"Egg On Top",5.9,,https://www.mountainproject.com/route/112365311/egg-on-top,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Tree Lounge",2.6,-1,Lead,,Sport,,,2400
2023-01-24,Relax,5.8,,https://www.mountainproject.com/route/112459049/relax,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Tree Lounge",2.5,-1,Lead,Onsight,Sport,,65,2100
2023-01-24,Fuchsbau,5.7,,https://www.mountainproject.com/route/112459052/fuchsbau,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Tree Lounge",2.4,-1,Lead,,Sport,,65,1800
